segmentId,newSegmentId,frc,streetName,speedLimit,distance,averageSpeed,date,time,timeSet,dateRange,harmonicAverageSpeed,medianSpeed,standardDeviationSpeed,shape,travelTimeStandardDeviation,sampleSize,averageTravelTime,medianTravelTime,travelTimeRatio,speedPercentiles,hour,POI
-1.46E+13,-00004d59-3500-0400-0000-000000569e56,3,Jalan Tun Abdul Razak,50,50.52,33.4,2024/8/8,19,2,1,29.5,31.6,11.4,"[{'latitude': 1.47322, 'longitude': 103.75567}, {'latitude': 1.47311, 'longitude': 103.75575}, {'latitude': 1.47303, 'longitude': 103.75583}, {'latitude': 1.47302, 'longitude': 103.75589}, {'latitude': 1.47302, 'longitude': 103.75595}, {'latitude': 1.47304, 'longitude': 103.75604}]",2.71,24094,6.16,5.76,1,"[18, 21, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 41, 44, 48, 55]",19,36
-1.46E+13,-00004d59-3500-0400-0000-00000056a466,4,Jalan Mahmoodiah,50,174.41,47.4,2024/8/8,7,2,1,41.9,49,12.7,"[{'latitude': 1.46361, 'longitude': 103.74963}, {'latitude': 1.46364, 'longitude': 103.74968}, {'latitude': 1.46426, 'longitude': 103.75106}]",9.29,1776,15,12.81,1,"[24, 30, 35, 38, 41, 43, 45, 46, 48, 49, 50, 51, 53, 54, 55, 57, 59, 61, 66]",7,31
-1.46E+13,-00004d59-3500-0400-0000-00000056a8cc,3,Jalan Pasir Pelangi,50,71.71,57.6,2024/8/8,20,2,1,52.7,57,14.1,"[{'latitude': 1.48292, 'longitude': 103.78354}, {'latitude': 1.48284, 'longitude': 103.78349}, {'latitude': 1.48275, 'longitude': 103.78345}, {'latitude': 1.48247, 'longitude': 103.78329}, {'latitude': 1.48235, 'longitude': 103.78323}]",3.59,10843,4.9,4.53,1,"[34, 42, 46, 48, 50, 52, 53, 54, 56, 57, 58, 60, 61, 63, 65, 68, 70, 75, 81]",20,16
-1.46E+13,-00004d59-3500-0400-0000-00000056a966,1,Jalan Tun Abd Razak,50,35.54,60.5,2024/8/8,11,2,1,57.2,60.3,12.7,"[{'latitude': 1.47779, 'longitude': 103.75306}, {'latitude': 1.47808, 'longitude': 103.75291}]",0.83,39324,2.24,2.12,1,"[40, 46, 49, 51, 53, 54, 56, 57, 59, 60, 62, 63, 65, 67, 68, 71, 73, 76, 81]",11,33
-1.46E+13,-00004d59-3500-0400-0000-00000056a975,1,Jalan Tun Abdul Razak,50,13.82,60.5,2024/8/8,12,2,1,50.4,61.1,19,"[{'latitude': 1.46982, 'longitude': 103.75716}, {'latitude': 1.46993, 'longitude': 103.7571}]",0.83,26777,0.99,0.81,1,"[27, 36, 41, 45, 49, 51, 54, 57, 59, 61, 63, 66, 68, 71, 74, 77, 80, 84, 90]",12,33
-1.46E+13,-00004d59-3500-0400-0000-00000056a978,1,Jalan Tun Abdul Razak,50,244.44,61.7,2024/8/8,13,2,1,55.2,62.3,16.3,"[{'latitude': 1.46791, 'longitude': 103.75826}, {'latitude': 1.46878, 'longitude': 103.75775}, {'latitude': 1.46955, 'longitude': 103.75731}, {'latitude': 1.46982, 'longitude': 103.75716}]",8.45,26497,15.96,14.12,1,"[32, 41, 46, 50, 52, 55, 57, 59, 61, 62, 64, 66, 68, 70, 73, 75, 78, 81, 87]",13,33
-1.46E+13,-00004d59-3500-0400-0000-00000056a97a,1,Jalan Tun Abdul Razak,50,35.71,63.2,2024/8/8,14,2,1,57.5,63.5,15.2,"[{'latitude': 1.46763, 'longitude': 103.75843}, {'latitude': 1.46791, 'longitude': 103.75826}]",1.25,27179,2.24,2.02,1,"[36, 45, 50, 52, 55, 57, 59, 60, 62, 64, 65, 67, 69, 71, 73, 75, 78, 82, 87]",14,31
-1.46E+13,-00004d59-3500-0400-0000-00000056a97d,1,Jalan Tun Abdul Razak,50,135.15,54.6,2024/8/8,15,2,1,30.2,59.4,20.1,"[{'latitude': 1.46769, 'longitude': 103.75854}, {'latitude': 1.46753, 'longitude': 103.75864}, {'latitude': 1.4674, 'longitude': 103.75874}, {'latitude': 1.46727, 'longitude': 103.75883}, {'latitude': 1.46712, 'longitude': 103.75895}, {'latitude': 1.46701, 'longitude': 103.75906}, {'latitude': 1.4669, 'longitude': 103.75917}, {'latitude': 1.46683, 'longitude': 103.75924}, {'latitude': 1.46676, 'longitude': 103.75932}]",27.31,18483,16.1,8.19,1,"[7, 20, 34, 43, 48, 51, 53, 56, 58, 59, 61, 63, 64, 66, 68, 70, 72, 75, 79]",15,29
-1.46E+13,-00004d59-3500-0400-0000-00000056a99b,3,Jalan Tanjung Puteri,50,32.16,33.9,2024/8/8,7,2,1,25,35,10.2,"[{'latitude': 1.4622, 'longitude': 103.77329}, {'latitude': 1.46216, 'longitude': 103.77301}]",7.62,21258,4.63,3.31,1,"[13, 21, 25, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45, 49]",7,18
-1.46E+13,-00004d59-3500-0400-0000-00000056a9b1,1,Jalan Tun Abdul Razak,50,44.91,54,2024/8/8,16,2,1,50.5,52.7,11.5,"[{'latitude': 1.46603, 'longitude': 103.76136}, {'latitude': 1.46605, 'longitude': 103.76126}, {'latitude': 1.46606, 'longitude': 103.76116}, {'latitude': 1.46606, 'longitude': 103.76107}, {'latitude': 1.46607, 'longitude': 103.76096}]",1.55,4387,3.2,3.07,1,"[38, 43, 44, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 60, 63, 65, 69, 74]",16,26
-1.46E+13,-00004d59-3500-0400-0000-00000056ab04,3,Jalan Stulang Darat,50,33.42,53.9,2024/8/8,17,2,1,32,56.2,17.4,"[{'latitude': 1.4712, 'longitude': 103.77622}, {'latitude': 1.47101, 'longitude': 103.77599}]",12.17,6946,3.76,2.14,1,"[17, 30, 38, 43, 46, 49, 51, 53, 55, 56, 58, 59, 61, 63, 65, 67, 69, 73, 78]",17,19
-1.46E+13,-00004d59-3500-0400-0000-00000056ab16,3,Jalan Stulang Darat,50,117.29,50.9,2024/8/8,11,2,1,31.5,53.8,19,"[{'latitude': 1.47082, 'longitude': 103.77573}, {'latitude': 1.47048, 'longitude': 103.77533}, {'latitude': 1.47038, 'longitude': 103.77519}, {'latitude': 1.47033, 'longitude': 103.77514}, {'latitude': 1.47016, 'longitude': 103.7749}]",25.08,6806,13.41,7.85,1,"[12, 22, 30, 36, 41, 44, 47, 50, 52, 54, 56, 58, 59, 62, 64, 66, 68, 72, 77]",11,22
-1.46E+13,-00004d59-3500-0400-0000-00000056b472,1,Lebuhraya Tebrau,50,65.22,50.3,2024/8/8,12,2,1,44.9,51.6,14.1,"[{'latitude': 1.47054, 'longitude': 103.76158}, {'latitude': 1.47037, 'longitude': 103.76146}, {'latitude': 1.47015, 'longitude': 103.76131}, {'latitude': 1.47004, 'longitude': 103.76126}]",2.87,6704,5.23,4.55,1,"[27, 31, 34, 37, 40, 43, 46, 48, 50, 52, 53, 55, 57, 59, 60, 63, 65, 68, 72]",12,31
-1.46E+13,-00004d59-3500-0400-0000-00000056b476,1,Lebuhraya Tebrau,50,29.91,48.1,2024/8/8,11,2,1,43.8,47.8,11.9,"[{'latitude': 1.47004, 'longitude': 103.76126}, {'latitude': 1.46997, 'longitude': 103.76124}, {'latitude': 1.46979, 'longitude': 103.76118}]",1.4,6640,2.46,2.25,1,"[29, 35, 37, 39, 41, 42, 44, 45, 47, 48, 49, 51, 52, 54, 56, 58, 60, 63, 67]",11,30
-1.46E+13,-00004d59-3500-0400-0000-00000056b47a,1,Lebuhraya Tebrau,50,4.86,34.5,2024/8/8,19,2,1,31.1,34.2,8.7,"[{'latitude': 1.46799, 'longitude': 103.76071}, {'latitude': 1.46794, 'longitude': 103.7607}]",0.49,4680,0.56,0.51,1,"[21, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 43, 45, 49]",19,28
-1.46E+13,-00004d59-3500-0400-0000-00000056b481,1,Jalan Tun Abdul Razak,50,94.97,44,2024/8/8,17,2,1,36.7,43.9,12.1,"[{'latitude': 1.465, 'longitude': 103.76202}, {'latitude': 1.46502, 'longitude': 103.76211}, {'latitude': 1.46506, 'longitude': 103.76218}, {'latitude': 1.46508, 'longitude': 103.76221}, {'latitude': 1.46512, 'longitude': 103.76225}, {'latitude': 1.46518, 'longitude': 103.76228}, {'latitude': 1.46524, 'longitude': 103.76229}, {'latitude': 1.4653, 'longitude': 103.76229}, {'latitude': 1.46537, 'longitude': 103.76229}, {'latitude': 1.46546, 'longitude': 103.76228}, {'latitude': 1.46555, 'longitude': 103.76225}, {'latitude': 1.46561, 'longitude': 103.7622}, {'latitude': 1.46566, 'longitude': 103.76215}]",14.58,3541,9.31,7.79,1,"[26, 31, 33, 35, 37, 39, 40, 41, 43, 44, 45, 47, 48, 49, 50, 52, 54, 57, 63]",17,25
-1.46E+13,-00004d59-3500-0400-0000-00000056b6b5,1,Lebuhraya Tebrau,50,76.25,33.4,2024/8/8,8,2,1,25.3,35,13.1,"[{'latitude': 1.47351, 'longitude': 103.76252}, {'latitude': 1.4736, 'longitude': 103.76254}, {'latitude': 1.47385, 'longitude': 103.76261}, {'latitude': 1.47418, 'longitude': 103.76269}]",9.66,35032,10.87,7.84,1,"[10, 15, 18, 22, 25, 27, 29, 31, 33, 35, 37, 38, 40, 41, 42, 44, 46, 48, 53]",8,37
-1.46E+13,-00004d59-3500-0400-0000-00000056b6bb,1,Lebuhraya Tebrau,50,27.69,31.4,2024/8/8,9,2,1,13.3,30.1,17,"[{'latitude': 1.47363, 'longitude': 103.76287}, {'latitude': 1.47338, 'longitude': 103.76284}]",15.13,34651,7.51,3.31,1,"[3, 9, 15, 19, 22, 24, 25, 27, 28, 30, 32, 34, 36, 38, 40, 43, 46, 51, 61]",9,36
-1.46E+13,-00004d59-3500-0400-0000-00000056fc40,4,Jalan Gertak Merah,50,189.07,31.5,2024/8/8,15:00:00,2,1,26,29.2,12.7,"[{'latitude': 1.46435, 'longitude': 103.75911}, {'latitude': 1.46419, 'longitude': 103.75893}, {'latitude': 1.46327, 'longitude': 103.75792}, {'latitude': 1.46324, 'longitude': 103.75788}, {'latitude': 1.4632, 'longitude': 103.75784}]",15.37,20,26.23,23.31,1,"[8, 16, 18, 21, 22, 25, 29, 29, 29, 29, 30, 31, 34, 35, 37, 38, 38, 42, 57]",15,24
-1.46E+13,-00004d59-3500-0400-0000-00000056fc74,4,Jalan Abdullah Ibrahim,50,38.82,25.3,2024/8/8,18:00:00,2,1,18.9,21.7,13.9,"[{'latitude': 1.46416, 'longitude': 103.75938}, {'latitude': 1.46426, 'longitude': 103.7593}, {'latitude': 1.46429, 'longitude': 103.75927}, {'latitude': 1.46431, 'longitude': 103.75924}, {'latitude': 1.46434, 'longitude': 103.75919}, {'latitude': 1.46435, 'longitude': 103.75914}, {'latitude': 1.46435, 'longitude': 103.75911}]",8.16,338,7.39,6.44,1,"[11, 14, 16, 16, 17, 18, 19, 20, 21, 22, 23, 24, 24, 26, 29, 31, 36, 41, 57]",18,24
-1.46E+13,-00004d59-3500-0400-0000-00000056fc75,4,Jalan Abdullah Ibrahim,50,202.24,41.5,2024/8/8,22:00:00,2,1,39,41.7,8.2,"[{'latitude': 1.46256, 'longitude': 103.76026}, {'latitude': 1.46311, 'longitude': 103.75998}, {'latitude': 1.46319, 'longitude': 103.75993}, {'latitude': 1.46363, 'longitude': 103.75968}, {'latitude': 1.46378, 'longitude': 103.7596}, {'latitude': 1.46391, 'longitude': 103.75952}, {'latitude': 1.46416, 'longitude': 103.75938}]",8.65,6582,18.68,17.46,1,"[28, 32, 34, 36, 37, 38, 39, 40, 41, 42, 43, 43, 44, 45, 46, 48, 49, 51, 54]",22,24
-1.46E+13,-00004d59-3500-0400-0000-00000056fc8f,4,Jalan Abdullah Ibrahim,50,52.77,46.8,2024/8/8,14:00:00,2,1,41,47.4,10.1,"[{'latitude': 1.46215, 'longitude': 103.7605}, {'latitude': 1.46238, 'longitude': 103.76037}, {'latitude': 1.46256, 'longitude': 103.76026}]",5.83,6512,4.64,4.01,1,"[29, 35, 38, 40, 42, 43, 44, 45, 47, 47, 48, 49, 50, 52, 53, 54, 56, 58, 62]",14,21
-1.46E+13,-00004d59-3500-0400-0000-0000005784ee,3,Jalan Stulang Darat,50,9.34,48,2024/8/8,10,2,1,21.1,51.3,20,"[{'latitude': 1.47016, 'longitude': 103.7749}, {'latitude': 1.47011, 'longitude': 103.77483}]",6.99,6947,1.6,0.66,1,"[9, 19, 25, 31, 35, 39, 43, 46, 49, 51, 53, 56, 58, 60, 62, 65, 68, 71, 76]",10,22
-1.46E+13,-00004d59-3500-0400-0000-000000578568,5,Jalan Gertak Merah,50,107.99,41.4,2024/8/8,16:00:00,2,1,37.3,42.2,9.3,"[{'latitude': 1.45962, 'longitude': 103.75239}, {'latitude': 1.4597, 'longitude': 103.75243}, {'latitude': 1.45975, 'longitude': 103.75244}, {'latitude': 1.4599, 'longitude': 103.75249}, {'latitude': 1.46042, 'longitude': 103.75264}, {'latitude': 1.46055, 'longitude': 103.75268}]",6.89,4390,10.43,9.21,1,"[24, 31, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 55]",16,24
-1.46E+13,-00004d59-3500-0400-0000-00000057884f,5,Jalan Abdul Samad,50,121.36,35.2,2024/8/8,21:00:00,2,1,32.4,35.6,7,"[{'latitude': 1.47149, 'longitude': 103.74259}, {'latitude': 1.47139, 'longitude': 103.74253}, {'latitude': 1.47132, 'longitude': 103.74249}, {'latitude': 1.47127, 'longitude': 103.74246}, {'latitude': 1.47125, 'longitude': 103.74244}, {'latitude': 1.47121, 'longitude': 103.74242}, {'latitude': 1.47119, 'longitude': 103.7424}, {'latitude': 1.47117, 'longitude': 103.74239}, {'latitude': 1.47115, 'longitude': 103.74237}, {'latitude': 1.47112, 'longitude': 103.74234}, {'latitude': 1.4711, 'longitude': 103.74232}, {'latitude': 1.47109, 'longitude': 103.74229}, {'latitude': 1.47107, 'longitude': 103.74224}, {'latitude': 1.47106, 'longitude': 103.74221}, {'latitude': 1.47105, 'longitude': 103.74217}, {'latitude': 1.47106, 'longitude': 103.74214}, {'latitude': 1.47106, 'longitude': 103.7421}, {'latitude': 1.47106, 'longitude': 103.74205}, {'latitude': 1.47108, 'longitude': 103.742}, {'latitude': 1.47111, 'longitude': 103.74191}, {'latitude': 1.47113, 'longitude': 103.74186}, {'latitude': 1.47115, 'longitude': 103.74179}, {'latitude': 1.47117, 'longitude': 103.74173}]",7.84,767,13.5,12.27,1,"[23, 28, 30, 31, 32, 33, 34, 34, 35, 36, 36, 37, 38, 39, 39, 40, 41, 43, 45]",21,25
-1.46E+13,-00004d59-3500-0400-0000-000000578855,5,Jalan Abdul Samad,50,121.29,40.2,2024/8/8,22:00:00,2,1,35.4,41.3,9.4,"[{'latitude': 1.47246, 'longitude': 103.74305}, {'latitude': 1.47223, 'longitude': 103.74299}, {'latitude': 1.47211, 'longitude': 103.74296}, {'latitude': 1.47205, 'longitude': 103.74294}, {'latitude': 1.47197, 'longitude': 103.74291}, {'latitude': 1.47188, 'longitude': 103.74288}, {'latitude': 1.4718, 'longitude': 103.74284}, {'latitude': 1.47174, 'longitude': 103.7428}, {'latitude': 1.47164, 'longitude': 103.74273}, {'latitude': 1.47159, 'longitude': 103.74269}, {'latitude': 1.47155, 'longitude': 103.74265}, {'latitude': 1.47149, 'longitude': 103.74259}]",9.26,767,12.35,10.57,1,"[22, 29, 32, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 51, 53]",22,26
-1.46E+13,-00004d59-3500-0400-0000-0000005790a3,5,Jalan Abdul Samad,30,90.11,42.1,2024/8/8,14:00:00,2,1,35,43.1,11.3,"[{'latitude': 1.47868, 'longitude': 103.74196}, {'latitude': 1.47859, 'longitude': 103.74195}, {'latitude': 1.47843, 'longitude': 103.74195}, {'latitude': 1.47834, 'longitude': 103.74196}, {'latitude': 1.47813, 'longitude': 103.74198}, {'latitude': 1.47787, 'longitude': 103.74202}]",9.86,2046,9.28,7.53,1,"[19, 28, 33, 35, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 49, 51, 53, 54, 58]",14,22
-1.46E+13,-00004d59-3500-0400-0000-0000005790a4,5,Jalan Abdul Samad,30,17.48,40.3,2024/8/8,13:00:00,2,1,31.6,41.4,11.9,"[{'latitude': 1.47884, 'longitude': 103.74199}, {'latitude': 1.47868, 'longitude': 103.74196}]",3.21,2227,1.99,1.52,1,"[18, 24, 29, 32, 34, 36, 37, 39, 40, 41, 43, 44, 46, 47, 48, 50, 52, 54, 58]",13,22
-1.46E+13,-00004d59-3500-0400-0000-0000005790b2,5,Jalan Abdul Samad,30,44.23,25.5,2024/8/8,8:00:00,2,1,19.2,25.6,9.3,"[{'latitude': 1.47981, 'longitude': 103.74309}, {'latitude': 1.47976, 'longitude': 103.74307}, {'latitude': 1.47973, 'longitude': 103.74304}, {'latitude': 1.47968, 'longitude': 103.743}, {'latitude': 1.47964, 'longitude': 103.74294}, {'latitude': 1.47961, 'longitude': 103.74286}, {'latitude': 1.47958, 'longitude': 103.74278}]",10.29,2447,8.28,6.22,1,"[10, 14, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 40]",8,22
-1.46E+13,-00004d59-3500-0400-0000-00000057a33a,4,Jalan Dato Sulaiman,50,7.17,29.6,2024/8/8,9:00:00,2,1,18.1,29.6,13.3,"[{'latitude': 1.4834, 'longitude': 103.75716}, {'latitude': 1.48346, 'longitude': 103.75716}]",2.22,1572,1.42,0.87,1,"[7, 13, 17, 20, 22, 24, 26, 27, 28, 30, 31, 32, 34, 35, 37, 39, 41, 45, 52]",9,39
-1.46E+13,-00004d59-3500-0400-0000-00000057a346,4,Jalan Dato Sulaiman,50,7.29,26.9,2024/8/8,8:00:00,2,1,19.8,26.6,10.5,"[{'latitude': 1.48346, 'longitude': 103.75723}, {'latitude': 1.48339, 'longitude': 103.75723}]",2.86,18112,1.33,0.99,1,"[10, 15, 18, 20, 21, 22, 24, 25, 26, 27, 28, 28, 29, 31, 32, 34, 36, 39, 45]",8,39
-1.46E+13,-00004d59-3500-0400-0000-0000005802cf,3,Jalan Pasir Pelangi,50,58.54,52.3,2024/8/8,8,2,1,47,51.1,14.4,"[{'latitude': 1.48339, 'longitude': 103.78378}, {'latitude': 1.4833, 'longitude': 103.78374}, {'latitude': 1.48327, 'longitude': 103.78372}, {'latitude': 1.48307, 'longitude': 103.78362}, {'latitude': 1.48292, 'longitude': 103.78354}]",2.98,10842,4.48,4.12,1,"[31, 37, 40, 42, 44, 45, 47, 48, 50, 51, 53, 54, 56, 58, 60, 62, 66, 70, 78]",8,16
-1.46E+13,-00004d59-3500-0400-0000-0000005802d0,3,Jalan Pasir Pelangi,50,17.44,47.6,2024/8/8,19,2,1,39.7,46.8,15.9,"[{'latitude': 1.48353, 'longitude': 103.78384}, {'latitude': 1.48339, 'longitude': 103.78378}]",1.6,10855,1.58,1.34,1,"[24, 30, 33, 35, 37, 39, 41, 43, 45, 47, 49, 50, 52, 54, 57, 59, 63, 68, 76]",19,16
-1.46E+13,-00004d59-3500-0400-0000-000000580335,5,Jalan Serampang,50,38.05,40.8,2024/8/8,18,2,1,35.3,40.8,12.1,"[{'latitude': 1.48371, 'longitude': 103.78329}, {'latitude': 1.48376, 'longitude': 103.78295}]",3.22,8262,3.88,3.36,1,"[21, 27, 31, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 50, 53, 58]",18,16
-1.46E+13,-00004d59-3500-0400-0000-000000580336,5,Jalan Serampang,50,21.41,37.8,2024/8/8,9,2,1,31.1,37.2,14.1,"[{'latitude': 1.48366, 'longitude': 103.78347}, {'latitude': 1.48369, 'longitude': 103.7834}, {'latitude': 1.48371, 'longitude': 103.78329}]",1.72,8308,2.48,2.07,1,"[16, 22, 25, 27, 29, 31, 33, 35, 36, 37, 39, 40, 41, 43, 45, 47, 50, 54, 62]",9,16
-1.46E+13,-00004d59-3500-0400-0000-00000058035f,5,Jalan Ibrahim Sultan,50,30.2,40.2,2024/8/8,17,2,1,31.7,41.4,13.2,"[{'latitude': 1.4643, 'longitude': 103.77544}, {'latitude': 1.46417, 'longitude': 103.77534}, {'latitude': 1.46408, 'longitude': 103.77528}]",3.61,9636,3.43,2.63,1,"[15, 22, 27, 30, 33, 35, 37, 39, 40, 41, 43, 44, 46, 47, 49, 51, 53, 56, 60]",17,18
-1.46E+13,-00004d59-3500-0400-0000-000000580366,5,Jalan Ibrahim Sultan,50,7.41,33.1,2024/8/8,10,2,1,22.9,32.7,13.4,"[{'latitude': 1.46731, 'longitude': 103.77907}, {'latitude': 1.46727, 'longitude': 103.77902}]",2.38,7935,1.16,0.82,1,"[10, 16, 20, 22, 25, 26, 28, 30, 31, 33, 34, 36, 38, 40, 42, 44, 47, 50, 56]",10,15
-1.46E+13,-00004d59-3500-0400-0000-0000009a2699,1,Jalan Skudai,60,197.89,66.1,2024/8/8,10,2,1,59.9,65.2,18.2,"[{'latitude': 1.47296, 'longitude': 103.72507}, {'latitude': 1.47329, 'longitude': 103.72498}, {'latitude': 1.47355, 'longitude': 103.72493}, {'latitude': 1.47407, 'longitude': 103.72481}, {'latitude': 1.4747, 'longitude': 103.72465}]",5.59,43767,11.89,10.93,1,"[38, 44, 48, 51, 54, 56, 59, 61, 63, 65, 67, 70, 72, 75, 78, 81, 85, 90, 97]",10,7
-1.46E+13,-00004d59-3500-0400-0000-0000009a26a3,1,Jalan Skudai,60,36.25,66.5,2024/8/8,11,2,1,60.7,65.6,17.8,"[{'latitude': 1.47264, 'longitude': 103.72513}, {'latitude': 1.47274, 'longitude': 103.72511}, {'latitude': 1.47296, 'longitude': 103.72507}]",1.48,43780,2.15,1.99,1,"[38, 45, 49, 52, 55, 57, 59, 61, 63, 66, 68, 70, 73, 75, 78, 81, 85, 90, 97]",11,7
-1.46E+13,-00004d59-3500-0400-0000-0000009a26a8,1,Jalan Skudai,60,55.51,66.8,2024/8/9,10,2,1,61.6,65.9,17.5,"[{'latitude': 1.47215, 'longitude': 103.72527}, {'latitude': 1.47241, 'longitude': 103.7252}, {'latitude': 1.47264, 'longitude': 103.72513}]",1.18,43700,3.24,3.03,1,"[39, 45, 49, 53, 55, 57, 59, 62, 64, 66, 68, 70, 73, 75, 78, 81, 85, 90, 97]",10,7
-1.46E+13,-00004d59-3500-0400-0000-0000009de6b6,1,Jalan Tun Abdul Razak,50,43.92,71.7,2024/8/8,21,2,1,67.3,71.8,15.5,"[{'latitude': 1.47431, 'longitude': 103.75484}, {'latitude': 1.47466, 'longitude': 103.75465}]",0.91,14542,2.35,2.2,1,"[46, 53, 57, 60, 62, 65, 67, 68, 70, 72, 74, 76, 77, 79, 82, 84, 87, 91, 96]",21,36
-1.46E+13,-00004d59-3500-0400-0000-0000009de769,5,Jalan Mohd Noor,50,14.99,24.6,2024/8/10,9,2,1,20.7,24.1,7.7,"[{'latitude': 1.46552, 'longitude': 103.76134}, {'latitude': 1.46557, 'longitude': 103.76129}, {'latitude': 1.46559, 'longitude': 103.76126}, {'latitude': 1.4656, 'longitude': 103.76123}]",2.9,3064,2.6,2.24,1,"[14, 17, 18, 19, 20, 21, 22, 23, 23, 24, 25, 26, 26, 27, 28, 29, 31, 33, 37]",9,25
-1.46E+13,-00004d59-3500-0400-0000-0000009de7fd,1,Lebuhraya Tebrau,50,173.18,67.7,2024/8/8,21,2,1,62.4,69.4,14.6,"[{'latitude': 1.47257, 'longitude': 103.76254}, {'latitude': 1.47219, 'longitude': 103.76244}, {'latitude': 1.47202, 'longitude': 103.76239}, {'latitude': 1.47191, 'longitude': 103.76236}, {'latitude': 1.4717, 'longitude': 103.76229}, {'latitude': 1.47147, 'longitude': 103.76218}, {'latitude': 1.47111, 'longitude': 103.76199}]",5.01,4036,9.99,8.98,1,"[39, 49, 55, 58, 61, 63, 65, 67, 68, 69, 71, 72, 74, 75, 77, 79, 81, 84, 88]",21,34
-1.46E+13,-00004d59-3500-0400-0000-0000009de80c,1,Lebuhraya Tebrau,50,18.71,70.6,2024/8/9,21,2,1,61.7,73.1,16.9,"[{'latitude': 1.47361, 'longitude': 103.76275}, {'latitude': 1.47345, 'longitude': 103.76272}]",1.31,4080,1.09,0.92,1,"[34, 47, 56, 61, 65, 67, 69, 70, 72, 73, 75, 76, 78, 79, 81, 83, 85, 88, 93]",21,36
-1.46E+13,-00004d59-3500-0400-0000-0000009e1881,4,Jalan Kebun Teh Lama,50,13.5,41.9,2024/8/8,8,2,1,36.9,41.9,10.7,"[{'latitude': 1.47882, 'longitude': 103.75432}, {'latitude': 1.47893, 'longitude': 103.75435}]",1.79,7647,1.32,1.16,1,"[23, 29, 32, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 50, 52, 54, 59]",8,32
-1.46E+13,-00004d59-3500-0400-0000-0000009e195d,4,Jalan Yahya Awal,50,93.06,46.3,2024/8/8,11,2,1,37.3,46.6,13.8,"[{'latitude': 1.47493, 'longitude': 103.74805}, {'latitude': 1.47508, 'longitude': 103.74803}, {'latitude': 1.47529, 'longitude': 103.74801}, {'latitude': 1.47544, 'longitude': 103.74798}, {'latitude': 1.47548, 'longitude': 103.74798}, {'latitude': 1.47556, 'longitude': 103.74797}, {'latitude': 1.47571, 'longitude': 103.74795}, {'latitude': 1.47576, 'longitude': 103.74795}]",10.83,3440,8.97,7.19,1,"[21, 29, 34, 36, 39, 40, 42, 44, 45, 47, 49, 51, 52, 54, 56, 58, 60, 63, 67]",11,33
-1.46E+13,-00004d59-3500-0400-0000-0000009e1ce8,3,Jalan Pasir Pelangi,50,50.97,75.3,2024/8/8,21,2,1,68.8,76.1,18.8,"[{'latitude': 1.47353, 'longitude': 103.77868}, {'latitude': 1.47362, 'longitude': 103.77882}, {'latitude': 1.47368, 'longitude': 103.77888}, {'latitude': 1.47381, 'longitude': 103.77904}]",1.41,47247,2.67,2.41,1,"[44, 51, 55, 59, 62, 66, 69, 71, 74, 76, 78, 81, 83, 86, 89, 92, 95, 99, 105]",21,16
-1.46E+13,-00004d59-3500-0400-0000-0000009e1cf4,3,Jalan Pasir Pelangi,50,11.63,58.9,2024/8/8,10,2,1,40.3,59.6,16,"[{'latitude': 1.47535, 'longitude': 103.78085}, {'latitude': 1.47525, 'longitude': 103.78082}]",3.47,10421,1.04,0.7,1,"[30, 39, 45, 49, 51, 53, 55, 57, 58, 60, 61, 63, 65, 67, 68, 71, 74, 77, 83]",10,14
-1.46E+13,-00004d59-3500-0400-0000-0000009e1e33,5,Jalan Kuning,50,84.51,47.6,2024/8/8,10,2,1,38.4,48.8,16.1,"[{'latitude': 1.47907, 'longitude': 103.76552}, {'latitude': 1.4788, 'longitude': 103.76588}, {'latitude': 1.4787, 'longitude': 103.766}, {'latitude': 1.4786, 'longitude': 103.76612}]",8.39,7937,7.91,6.23,1,"[19, 26, 31, 34, 38, 41, 43, 45, 47, 49, 51, 52, 54, 56, 58, 61, 64, 67, 73]",10,35
-1.46E+13,-00004d59-3500-0400-0000-0000009e1e36,5,Jalan Kuning,60,84.28,47.3,2024/8/8,11,2,1,40.9,48.3,12.9,"[{'latitude': 1.47854, 'longitude': 103.76608}, {'latitude': 1.47877, 'longitude': 103.76577}, {'latitude': 1.47899, 'longitude': 103.76546}]",5.67,6364,7.42,6.28,1,"[23, 31, 36, 39, 41, 43, 44, 46, 47, 48, 50, 51, 52, 54, 56, 57, 59, 62, 67]",11,35
